0.12805,-0.11543,-0.12805
0.1284,-0.11534,-0.1284
0.12874,-0.11524,-0.12874
0.12906,-0.11513,-0.12906
0.12937,-0.11501,-0.12937
0.12967,-0.11488,-0.12967
0.12995,-0.11473,-0.12995
0.13022,-0.11458,-0.13022
0.13048,-0.11441,-0.13048
0.13072,-0.11424,-0.13072
0.13095,-0.11405,-0.13095
0.13116,-0.11385,-0.13116
0.13136,-0.11364,-0.13136
0.13155,-0.11342,-0.13155
0.13171,-0.11319,-0.13171
0.13187,-0.11295,-0.13187
0.13201,-0.11269,-0.13201
0.13213,-0.11243,-0.13213
0.13224,-0.11216,-0.13224
0.13234,-0.11187,-0.13234
0.13242,-0.11158,-0.13242
0.13248,-0.11127,-0.13248
0.13253,-0.11096,-0.13253
0.13256,-0.11063,-0.13256
0.13258,-0.11029,-0.13258
0.13258,-0.10995,-0.13258
0.13256,-0.10959,-0.13256
0.13253,-0.10922,-0.13253
0.13248,-0.10885,-0.13248
0.13242,-0.10846,-0.13242
0.13234,-0.10806,-0.13234
0.13224,-0.10765,-0.13224
0.13213,-0.10724,-0.13213
0.132,-0.10681,-0.132
0.13185,-0.10637,-0.13185
0.13169,-0.10593,-0.13169
0.1315,-0.10547,-0.1315
0.13131,-0.105,-0.13131
0.13109,-0.10453,-0.13109
0.13086,-0.10404,-0.13086
0.13061,-0.10355,-0.13061
0.13034,-0.10304,-0.13034
0.13006,-0.10253,-0.13006
0.12976,-0.10201,-0.12976
0.12944,-0.10147,-0.12944
0.12911,-0.10093,-0.12911
0.12876,-0.10038,-0.12876
0.12839,-0.099823,-0.12839
0.128,-0.099254,-0.128
0.12759,-0.098677,-0.12759
0.12717,-0.09809,-0.12717
0.12673,-0.097495,-0.12673
0.12628,-0.096891,-0.12628
0.1258,-0.096278,-0.1258
0.12531,-0.095656,-0.12531
0.1248,-0.095026,-0.1248
0.12427,-0.094388,-0.12427
0.12373,-0.093741,-0.12373
0.12317,-0.093085,-0.12317
0.12259,-0.092422,-0.12259
0.12199,-0.09175,-0.12199
0.12138,-0.091069,-0.12138
0.12075,-0.090381,-0.12075
0.1201,-0.089685,-0.1201
0.11943,-0.088981,-0.11943
0.11875,-0.088269,-0.11875
0.11805,-0.087549,-0.11805
0.11733,-0.086821,-0.11733
0.1166,-0.086085,-0.1166
0.11585,-0.085342,-0.11585
0.11508,-0.084592,-0.11508
0.11429,-0.083834,-0.11429
0.11349,-0.083068,-0.11349
0.11267,-0.082295,-0.11267
0.11184,-0.081515,-0.11184
0.11098,-0.080728,-0.11098
0.11012,-0.079934,-0.11012
0.10923,-0.079132,-0.10923
0.10833,-0.078324,-0.10833
0.10741,-0.077509,-0.10741
0.10648,-0.076687,-0.10648
0.10553,-0.075858,-0.10553
0.10457,-0.075023,-0.10457
0.10358,-0.074181,-0.10358
0.10259,-0.073332,-0.10259
0.10158,-0.072477,-0.10158
0.10055,-0.071616,-0.10055
0.099505,-0.070749,-0.099505
0.098447,-0.069875,-0.098447
0.097374,-0.068995,-0.097374
0.096286,-0.06811,-0.096286
0.095184,-0.067218,-0.095184
0.094066,-0.066321,-0.094066
0.092935,-0.065417,-0.092935
0.091789,-0.064508,-0.091789
0.090628,-0.063594,-0.090628
0.089454,-0.062674,-0.089454
0.088266,-0.061748,-0.088266
0.087064,-0.060817,-0.087064
0.085849,-0.059881,-0.085849
0.084621,-0.058939,-0.084621
0.083379,-0.057993,-0.083379
0.082124,-0.057041,-0.082124
0.080857,-0.056085,-0.080857
0.079577,-0.055124,-0.079577
0.078285,-0.054157,-0.078285
0.07698,-0.053187,-0.07698
0.075663,-0.052211,-0.075663
0.074334,-0.051231,-0.074334
0.072994,-0.050247,-0.072994
0.071642,-0.049258,-0.071642
0.070279,-0.048265,-0.070279
0.068905,-0.047268,-0.068905
0.06752,-0.046267,-0.06752
0.066125,-0.045262,-0.066125
0.064719,-0.044253,-0.064719
0.063302,-0.04324,-0.063302
0.061876,-0.042223,-0.061876
0.06044,-0.041203,-0.06044
0.058994,-0.040179,-0.058994
0.057539,-0.039152,-0.057539
0.056075,-0.038121,-0.056075
0.054602,-0.037087,-0.054602
0.053121,-0.03605,-0.053121
0.05163,-0.03501,-0.05163
0.050132,-0.033967,-0.050132
0.048626,-0.032921,-0.048626
0.047112,-0.031872,-0.047112
0.04559,-0.03082,-0.04559
0.044062,-0.029766,-0.044062
0.042526,-0.028709,-0.042526
0.040983,-0.027649,-0.040983
0.039434,-0.026587,-0.039434
0.037879,-0.025523,-0.037879
0.036317,-0.024457,-0.036317
0.03475,-0.023389,-0.03475
0.033177,-0.022318,-0.033177
0.031599,-0.021246,-0.031599
0.030016,-0.020172,-0.030016
0.028428,-0.019096,-0.028428
0.026835,-0.018019,-0.026835
0.025238,-0.01694,-0.025238
0.023637,-0.015859,-0.023637
0.022033,-0.014778,-0.022033
0.020425,-0.013694,-0.020425
0.018813,-0.01261,-0.018813
0.017199,-0.011525,-0.017199
0.015581,-0.010439,-0.015581
0.013962,-0.0093513,-0.013962
0.01234,-0.0082632,-0.01234
0.010716,-0.0071745,-0.010716
0.0090901,-0.0060851,-0.0090901
0.007463,-0.0049953,-0.007463
0.0058346,-0.003905,-0.0058346
0.0042054,-0.0028143,-0.0042054
0.0025754,-0.0017235,-0.0025754
0.00094509,-0.00063243,-0.00094509
-0.00068541,0.00045866,0.00068541
-0.0023158,0.0015497,0.0023158
-0.0039458,0.0026406,0.0039458
-0.0055752,0.0037313,0.0055752
-0.0072037,0.0048217,0.0072037
-0.008831,0.0059116,0.008831
-0.010457,0.007001,0.010457
-0.012081,0.0080899,0.012081
-0.013704,0.009178,0.013704
-0.015324,0.010265,0.015324
-0.016941,0.011352,0.016941
-0.018556,0.012437,0.018556
-0.020168,0.013522,0.020168
